,0,1
1378,"[3, 2, 5, 1]",1.0
1379,"[3, 2, 4, 1]",1.0
1380,"[3, 2, 3, 1]",1.0
1381,"[0, 0, 0, 0]",0.0
1382,"[8, 1, 3, 2]",0.0
1383,"[2, 2, 0, 2]",0.0
1384,"[2, 1, 0, 1]",0.0
1385,"[3, 3, 2, 1]",1.0
1386,"[0, 3, 3, 3]",0.0
1387,"[0, 0, 0, 0]",0.0
1388,"[2, 3, 2, 1]",1.0
1389,"[2, 4, 3, 1]",1.0
1390,"[5, 0, 4, 1]",1.0
1391,"[4, 3, 3, 1]",1.0
1392,"[6, 4, 3, 2]",1.0
1393,"[1, 4, 2, 1]",0.0
1394,"[3, 2, 4, 1]",0.0
1395,"[3, 2, 0, 7]",0.0
1396,"[2, 2, 2, 1]",1.0
1397,"[0, 0, 0, 0]",0.0
1398,"[2, 3, 4, 1]",1.0
1399,"[6, 3, 2, 1]",1.0
1400,"[3, 3, 2, 1]",1.0
1401,"[7, 1, 1, 2]",0.0
1402,"[3, 3, 4, 1]",1.0
1403,"[2, 0, 3, 1]",0.0
1404,"[6, 0, 5, 5]",0.0
1405,"[10, 1, 1, 2]",0.0
1406,"[2, 0, 0, 3]",0.0
1407,"[1, 1, 0, 1]",0.0
1408,"[3, 4, 4, 1]",1.0
1409,"[4, 3, 4, 1]",1.0
1410,"[5, 2, 9, 3]",0.0
1411,"[4, 2, 4, 1]",1.0
1412,"[3, 3, 3, 1]",1.0
1413,"[2, 1, 2, 1]",1.0
1414,"[2, 0, 0, 3]",0.0
1415,"[4, 3, 4, 1]",1.0
1416,"[2, 0, 3, 1]",0.0
1417,"[5, 2, 4, 2]",0.0
1418,"[3, 0, 0, 2]",0.0
1419,"[3, 1, 0, 2]",0.0
1420,"[4, 2, 1, 1]",0.0
1421,"[3, 0, 0, 1]",0.0
1422,"[0, 0, 0, 0]",0.0
1423,"[4, 1, 8, 3]",0.0
1424,"[3, 3, 1, 1]",1.0
1425,"[1, 0, 1, 4]",0.0
1426,"[2, 1, 0, 1]",0.0
1427,"[3, 3, 4, 2]",1.0
1428,"[3, 2, 0, 2]",0.0
1429,"[0, 0, 0, 1]",0.0
1430,"[4, 3, 1, 1]",1.0
1431,"[4, 1, 4, 1]",1.0
1432,"[6, 3, 5, 1]",1.0
1433,"[3, 1, 3, 1]",1.0
1434,"[4, 1, 1, 1]",0.0
1435,"[7, 1, 6, 2]",0.0
1436,"[0, 0, 0, 0]",0.0
1437,"[2, 3, 4, 1]",1.0
1438,"[4, 2, 0, 1]",0.0
1439,"[2, 3, 0, 1]",0.0
1440,"[6, 1, 1, 2]",0.0
1441,"[3, 2, 4, 1]",1.0
1442,"[0, 1, 0, 1]",0.0
1443,"[4, 3, 1, 2]",1.0
1444,"[0, 0, 0, 0]",0.0
1445,"[3, 1, 0, 2]",0.0
1446,"[5, 2, 3, 2]",0.0
1447,"[5, 3, 5, 1]",1.0
1448,"[0, 0, 0, 0]",0.0
1449,"[2, 0, 1, 1]",0.0
1450,"[3, 1, 1, 1]",1.0
1451,"[2, 1, 2, 1]",0.0
1452,"[4, 1, 3, 2]",0.0
1453,"[0, 0, 0, 0]",0.0
1454,"[5, 1, 1, 6]",0.0
1455,"[6, 3, 1, 2]",1.0
1456,"[5, 0, 5, 3]",0.0
1457,"[2, 2, 2, 1]",1.0
1458,"[4, 3, 3, 1]",1.0
1459,"[0, 0, 0, 0]",0.0
1460,"[1, 2, 2, 1]",1.0
1461,"[1, 4, 2, 1]",1.0
1462,"[0, 0, 0, 0]",0.0
1463,"[0, 0, 0, 1]",0.0
1464,"[7, 4, 3, 1]",1.0
1465,"[1, 0, 3, 1]",0.0
1466,"[3, 0, 0, 7]",0.0
1467,"[0, 0, 0, 0]",0.0
1468,"[2, 0, 1, 3]",0.0
1469,"[2, 1, 3, 1]",0.0
1470,"[0, 0, 0, 3]",0.0
1471,"[1, 1, 0, 1]",0.0
1472,"[3, 1, 3, 1]",1.0
1473,"[9, 2, 2, 10]",0.0
1474,"[3, 1, 0, 1]",0.0
1475,"[0, 2, 2, 1]",0.0
1476,"[0, 1, 0, 1]",0.0
1477,"[2, 2, 2, 1]",1.0
1478,"[5, 2, 4, 2]",1.0
1479,"[5, 0, 5, 3]",0.0
1480,"[0, 1, 1, 1]",0.0
1481,"[0, 0, 0, 0]",0.0
1482,"[3, 1, 0, 2]",0.0
1483,"[3, 1, 2, 3]",0.0
1484,"[5, 1, 3, 1]",1.0
1485,"[2, 0, 0, 2]",0.0
1486,"[4, 3, 3, 1]",1.0
1487,"[6, 1, 4, 18]",0.0
1488,"[1, 0, 0, 1]",0.0
1489,"[4, 1, 4, 1]",1.0
1490,"[4, 3, 2, 1]",1.0
1491,"[1, 2, 3, 1]",1.0
1492,"[4, 1, 5, 1]",1.0
1493,"[4, 2, 1, 1]",0.0
1494,"[4, 3, 4, 1]",1.0
1495,"[3, 0, 11, 3]",0.0
1496,"[2, 4, 4, 1]",1.0
1497,"[0, 0, 0, 0]",0.0
1498,"[2, 2, 4, 1]",1.0
1499,"[0, 0, 0, 0]",0.0
1500,"[3, 1, 2, 1]",1.0
1501,"[1, 0, 0, 2]",0.0
1502,"[1, 4, 1, 2]",0.0
1503,"[6, 2, 4, 1]",1.0
1504,"[4, 3, 4, 1]",1.0
1505,"[2, 1, 0, 1]",0.0
1506,"[2, 3, 2, 2]",1.0
1507,"[3, 0, 0, 2]",0.0
1508,"[0, 0, 0, 0]",0.0
1509,"[0, 0, 0, 1]",0.0
1510,"[0, 0, 0, 0]",0.0
1511,"[3, 2, 3, 1]",1.0
1512,"[5, 1, 3, 1]",1.0
1513,"[3, 2, 4, 1]",1.0
1514,"[5, 2, 6, 1]",1.0
1515,"[7, 1, 4, 2]",0.0
1516,"[4, 0, 1, 2]",0.0
1517,"[0, 0, 0, 1]",0.0
1518,"[2, 0, 0, 1]",0.0
1519,"[1, 2, 2, 1]",1.0
1520,"[8, 2, 3, 3]",0.0
1521,"[0, 0, 0, 0]",0.0
1522,"[2, 3, 2, 1]",1.0
1523,"[2, 4, 4, 1]",1.0
1524,"[1, 1, 3, 1]",1.0
1525,"[3, 2, 4, 2]",1.0
1526,"[6, 1, 8, 2]",0.0
1527,"[0, 0, 0, 0]",0.0
1528,"[7, 3, 4, 1]",1.0
1529,"[3, 3, 2, 1]",1.0
1530,"[4, 3, 4, 1]",1.0
1531,"[0, 0, 0, 0]",0.0
1532,"[2, 4, 3, 1]",1.0
1533,"[0, 0, 1, 1]",0.0
1534,"[3, 1, 0, 3]",0.0
1535,"[0, 0, 0, 0]",0.0
1536,"[3, 1, 3, 1]",1.0
1537,"[2, 0, 2, 3]",0.0
1538,"[3, 3, 4, 1]",1.0
1539,"[8, 0, 1, 5]",0.0
1540,"[2, 0, 0, 1]",0.0
1541,"[0, 2, 0, 1]",0.0
1542,"[4, 3, 2, 1]",1.0
1543,"[5, 0, 6, 2]",0.0
1544,"[0, 0, 1, 1]",0.0
1545,"[2, 1, 0, 1]",0.0
1546,"[0, 0, 0, 0]",0.0
1547,"[3, 0, 4, 1]",1.0
1548,"[8, 2, 1, 3]",0.0
1549,"[4, 3, 3, 1]",1.0
1550,"[0, 0, 0, 1]",0.0
1551,"[4, 2, 3, 1]",1.0
1552,"[2, 3, 4, 1]",1.0
1553,"[4, 4, 4, 1]",1.0
1554,"[1, 0, 0, 2]",0.0
1555,"[5, 2, 4, 1]",1.0
1556,"[5, 0, 0, 1]",0.0
1557,"[3, 2, 5, 1]",1.0
1558,"[1, 0, 0, 1]",0.0
1559,"[5, 0, 1, 6]",0.0
1560,"[4, 4, 3, 2]",1.0
1561,"[1, 0, 0, 1]",0.0
1562,"[6, 3, 3, 1]",1.0
1563,"[7, 3, 4, 2]",1.0
1564,"[0, 0, 0, 0]",0.0
1565,"[1, 2, 3, 1]",1.0
1566,"[5, 1, 4, 2]",0.0
1567,"[0, 1, 2, 1]",0.0
1568,"[2, 4, 2, 1]",1.0
1569,"[7, 1, 5, 2]",0.0
1570,"[0, 0, 0, 1]",0.0
1571,"[4, 2, 1, 10]",0.0
1572,"[2, 2, 2, 1]",1.0
1573,"[5, 3, 3, 1]",1.0
1574,"[5, 3, 2, 1]",1.0
1575,"[1, 1, 0, 1]",0.0
1576,"[2, 4, 3, 1]",1.0
1577,"[0, 0, 0, 0]",0.0
1578,"[2, 1, 0, 4]",0.0
1579,"[4, 3, 3, 1]",1.0
1580,"[7, 3, 3, 1]",1.0
1581,"[0, 1, 1, 2]",0.0
1582,"[2, 3, 5, 2]",1.0
1583,"[0, 0, 0, 0]",0.0
1584,"[0, 1, 0, 1]",0.0
1585,"[5, 5, 5, 4]",1.0
1586,"[5, 1, 0, 1]",0.0
1587,"[0, 0, 1, 2]",0.0
1588,"[6, 3, 4, 2]",1.0
1589,"[0, 1, 0, 1]",0.0
1590,"[2, 1, 0, 1]",0.0
1591,"[8, 3, 2, 1]",1.0
1592,"[9, 4, 2, 1]",1.0
1593,"[0, 0, 0, 1]",0.0
1594,"[0, 2, 0, 1]",0.0
1595,"[0, 0, 0, 0]",0.0
1596,"[3, 2, 6, 6]",0.0
1597,"[0, 0, 0, 0]",0.0
1598,"[0, 0, 0, 1]",0.0
1599,"[6, 3, 2, 1]",1.0
1600,"[2, 3, 3, 2]",1.0
1601,"[3, 2, 4, 0]",1.0
1602,"[0, 1, 0, 1]",0.0
1603,"[0, 0, 0, 1]",0.0
1604,"[2, 1, 1, 2]",0.0
1605,"[2, 4, 4, 1]",1.0
1606,"[1, 0, 2, 1]",0.0
1607,"[0, 0, 0, 0]",0.0
1608,"[4, 0, 3, 5]",0.0
1609,"[2, 0, 0, 2]",0.0
1610,"[5, 0, 0, 2]",0.0
1611,"[2, 1, 4, 2]",0.0
1612,"[2, 3, 0, 2]",0.0
1613,"[2, 2, 5, 2]",0.0
1614,"[2, 0, 0, 3]",0.0
1615,"[2, 0, 0, 1]",0.0
1616,"[5, 4, 5, 1]",1.0
1617,"[1, 3, 4, 1]",1.0
1618,"[0, 0, 0, 0]",0.0
1619,"[2, 2, 3, 2]",1.0
1620,"[5, 0, 5, 2]",0.0
1621,"[0, 3, 4, 1]",1.0
1622,"[0, 0, 0, 0]",0.0
1623,"[1, 2, 0, 1]",0.0
1624,"[6, 3, 4, 1]",1.0
1625,"[0, 2, 1, 3]",0.0
1626,"[3, 3, 3, 1]",1.0
1627,"[5, 0, 3, 2]",0.0
1628,"[5, 2, 5, 9]",0.0
1629,"[0, 3, 2, 1]",1.0
1630,"[6, 1, 3, 1]",1.0
1631,"[3, 3, 1, 1]",0.0
1632,"[2, 0, 0, 6]",0.0
1633,"[6, 1, 4, 1]",1.0
1634,"[2, 3, 3, 1]",1.0
1635,"[4, 2, 1, 1]",0.0
1636,"[0, 1, 0, 1]",0.0
1637,"[4, 3, 3, 1]",1.0
1638,"[1, 0, 0, 1]",0.0
1639,"[2, 0, 1, 1]",0.0
1640,"[0, 4, 2, 1]",1.0
1641,"[3, 1, 2, 2]",0.0
1642,"[1, 2, 0, 1]",0.0
1643,"[1, 2, 2, 1]",1.0
1644,"[5, 3, 2, 1]",1.0
1645,"[1, 0, 1, 2]",0.0
1646,"[5, 1, 1, 3]",0.0
1647,"[0, 0, 1, 0]",0.0
1648,"[4, 3, 5, 1]",1.0
1649,"[5, 2, 4, 1]",1.0
1650,"[1, 0, 0, 2]",0.0
1651,"[0, 0, 0, 0]",0.0
1652,"[2, 3, 3, 1]",1.0
1653,"[1, 0, 1, 1]",0.0
1654,"[0, 1, 0, 1]",0.0
1655,"[4, 0, 2, 1]",1.0
1656,"[2, 0, 0, 2]",0.0
1657,"[3, 0, 0, 3]",0.0
1658,"[5, 1, 5, 2]",1.0
1659,"[3, 3, 4, 2]",0.0
1660,"[2, 4, 2, 2]",1.0
1661,"[2, 0, 0, 1]",0.0
1662,"[3, 1, 0, 2]",0.0
1663,"[5, 3, 6, 2]",1.0
1664,"[3, 2, 3, 1]",1.0
1665,"[2, 0, 0, 1]",0.0
1666,"[4, 0, 0, 4]",0.0
1667,"[8, 3, 2, 1]",1.0
1668,"[6, 1, 3, 9]",0.0
1669,"[4, 2, 4, 1]",1.0
1670,"[3, 1, 0, 1]",0.0
1671,"[0, 0, 0, 0]",0.0
1672,"[1, 0, 0, 4]",0.0
1673,"[1, 1, 0, 2]",0.0
1674,"[2, 3, 2, 1]",1.0
1675,"[0, 2, 4, 5]",0.0
1676,"[3, 3, 3, 2]",1.0
1677,"[1, 0, 0, 2]",0.0
1678,"[2, 1, 6, 2]",0.0
1679,"[3, 0, 2, 3]",0.0
1680,"[3, 3, 4, 1]",1.0
1681,"[0, 0, 0, 0]",0.0
1682,"[0, 0, 0, 0]",0.0
1683,"[2, 3, 2, 1]",1.0
1684,"[5, 2, 3, 1]",1.0
1685,"[7, 1, 0, 1]",0.0
1686,"[0, 0, 0, 0]",0.0
1687,"[4, 2, 4, 1]",1.0
1688,"[0, 0, 0, 0]",0.0
1689,"[3, 3, 4, 1]",1.0
1690,"[1, 0, 4, 1]",1.0
1691,"[0, 0, 0, 0]",0.0
1692,"[1, 0, 0, 2]",0.0
1693,"[3, 2, 4, 1]",1.0
1694,"[3, 2, 4, 1]",1.0
1695,"[1, 1, 2, 3]",0.0
1696,"[2, 0, 6, 3]",0.0
1697,"[4, 3, 4, 1]",1.0
1698,"[2, 1, 2, 1]",0.0
1699,"[2, 0, 0, 8]",0.0
1700,"[4, 3, 3, 1]",1.0
1701,"[3, 3, 3, 1]",1.0
1702,"[2, 1, 0, 3]",0.0
1703,"[3, 0, 4, 2]",0.0
1704,"[0, 0, 0, 0]",0.0
1705,"[4, 3, 2, 1]",1.0
1706,"[6, 0, 5, 1]",0.0
1707,"[5, 4, 0, 2]",0.0
1708,"[4, 2, 0, 1]",0.0
1709,"[5, 2, 4, 1]",1.0
1710,"[4, 4, 3, 1]",1.0
1711,"[10, 0, 5, 3]",0.0
1712,"[0, 0, 0, 1]",0.0
1713,"[3, 3, 4, 2]",1.0
1714,"[4, 3, 7, 3]",0.0
1715,"[4, 2, 5, 1]",1.0
1716,"[2, 2, 3, 1]",1.0
1717,"[4, 2, 5, 2]",0.0
1718,"[3, 0, 2, 2]",0.0
1719,"[3, 2, 4, 1]",1.0
1720,"[1, 0, 0, 2]",0.0
1721,"[0, 0, 0, 0]",0.0
1722,"[0, 0, 0, 1]",0.0
1723,"[3, 3, 5, 1]",1.0
1724,"[3, 0, 5, 2]",0.0
1725,"[5, 4, 3, 1]",1.0
1726,"[5, 0, 0, 1]",0.0
1727,"[3, 2, 4, 1]",1.0
1728,"[3, 0, 2, 4]",0.0
1729,"[9, 1, 2, 6]",0.0
1730,"[1, 2, 0, 1]",0.0
1731,"[2, 2, 0, 1]",0.0
1732,"[4, 4, 4, 1]",1.0
1733,"[1, 1, 1, 2]",0.0
1734,"[4, 1, 1, 1]",0.0
1735,"[6, 3, 3, 3]",0.0
1736,"[2, 3, 4, 1]",1.0
1737,"[1, 3, 3, 1]",1.0
1738,"[1, 0, 0, 1]",0.0
1739,"[2, 3, 4, 1]",1.0
1740,"[5, 1, 5, 1]",1.0
1741,"[0, 1, 0, 1]",0.0
1742,"[4, 3, 2, 1]",1.0
1743,"[2, 1, 1, 2]",0.0
1744,"[0, 1, 4, 1]",0.0
1745,"[2, 2, 4, 1]",1.0
1746,"[4, 1, 2, 2]",1.0
1747,"[3, 1, 2, 4]",0.0
1748,"[2, 1, 2, 1]",0.0
1749,"[5, 4, 5, 1]",1.0
1750,"[6, 2, 5, 1]",1.0
1751,"[2, 0, 0, 1]",0.0
1752,"[0, 0, 0, 1]",0.0
1753,"[3, 2, 4, 1]",1.0
1754,"[1, 3, 3, 1]",1.0
1755,"[3, 3, 3, 1]",1.0
1756,"[1, 0, 0, 7]",0.0
1757,"[1, 3, 5, 1]",1.0
1758,"[3, 4, 5, 1]",1.0
1759,"[0, 0, 0, 0]",0.0
1760,"[4, 1, 3, 1]",1.0
1761,"[3, 0, 0, 1]",0.0
1762,"[3, 3, 4, 1]",1.0
1763,"[7, 1, 8, 2]",0.0
1764,"[1, 3, 4, 1]",1.0
1765,"[6, 1, 4, 2]",0.0
1766,"[3, 1, 0, 1]",0.0
1767,"[0, 0, 0, 0]",0.0
1768,"[1, 2, 4, 1]",1.0
1769,"[2, 0, 0, 2]",0.0
1770,"[1, 0, 0, 3]",0.0
1771,"[1, 1, 0, 1]",0.0
1772,"[2, 2, 3, 1]",1.0
1773,"[0, 0, 2, 6]",0.0
1774,"[1, 2, 4, 1]",0.0
1775,"[4, 1, 4, 1]",1.0
1776,"[1, 0, 1, 4]",0.0
1777,"[0, 1, 1, 1]",0.0
1778,"[0, 0, 0, 0]",0.0
1779,"[1, 1, 0, 1]",0.0
1780,"[1, 4, 4, 1]",1.0
1781,"[6, 1, 1, 2]",0.0
1782,"[2, 3, 4, 1]",1.0
1783,"[4, 1, 7, 1]",1.0
1784,"[0, 0, 0, 0]",0.0
1785,"[4, 3, 3, 1]",1.0
1786,"[4, 1, 2, 1]",0.0
1787,"[0, 0, 0, 0]",0.0
1788,"[3, 1, 3, 2]",0.0
1789,"[4, 4, 2, 1]",1.0
1790,"[4, 0, 1, 1]",0.0
1791,"[0, 0, 0, 0]",0.0
1792,"[2, 3, 2, 1]",1.0
1793,"[6, 3, 6, 1]",1.0
1794,"[2, 3, 1, 2]",1.0
1795,"[5, 1, 1, 4]",0.0
1796,"[3, 1, 3, 1]",1.0
1797,"[7, 0, 3, 7]",0.0
1798,"[0, 0, 0, 2]",0.0
1799,"[6, 3, 4, 2]",1.0
1800,"[1, 2, 2, 7]",0.0
1801,"[3, 4, 4, 1]",1.0
1802,"[2, 2, 4, 1]",1.0
1803,"[3, 3, 3, 1]",1.0
1804,"[2, 0, 2, 2]",0.0
1805,"[5, 3, 3, 1]",1.0
1806,"[4, 2, 3, 2]",0.0
1807,"[3, 0, 6, 3]",0.0
1808,"[1, 1, 1, 1]",0.0
1809,"[0, 0, 0, 0]",0.0
1810,"[3, 3, 3, 1]",1.0
1811,"[0, 3, 1, 1]",1.0
1812,"[6, 1, 3, 1]",0.0
1813,"[0, 0, 0, 2]",0.0
1814,"[4, 4, 2, 1]",1.0
1815,"[5, 4, 4, 1]",1.0
1816,"[5, 3, 2, 1]",1.0
1817,"[1, 0, 0, 4]",0.0
1818,"[4, 3, 4, 1]",1.0
1819,"[2, 1, 0, 1]",0.0
1820,"[0, 0, 0, 0]",0.0
1821,"[0, 1, 0, 1]",0.0
1822,"[4, 3, 5, 1]",1.0
1823,"[7, 1, 0, 2]",0.0
1824,"[4, 3, 1, 2]",1.0
1825,"[1, 1, 0, 3]",0.0
1826,"[2, 2, 3, 2]",0.0
1827,"[4, 4, 2, 1]",1.0
1828,"[4, 3, 5, 1]",1.0
1829,"[0, 1, 0, 1]",0.0
1830,"[6, 3, 4, 1]",1.0
1831,"[4, 3, 3, 1]",1.0
1832,"[4, 1, 2, 1]",1.0
1833,"[7, 3, 3, 1]",1.0
1834,"[0, 0, 0, 0]",0.0
1835,"[4, 3, 2, 2]",1.0
1836,"[2, 0, 0, 2]",0.0
1837,"[5, 3, 3, 2]",1.0
1838,"[1, 3, 4, 1]",1.0
1839,"[4, 3, 4, 1]",1.0
1840,"[6, 2, 4, 1]",1.0
1841,"[1, 1, 0, 1]",0.0
1842,"[3, 0, 6, 7]",0.0
1843,"[6, 1, 3, 6]",0.0
1844,"[0, 0, 0, 0]",0.0
1845,"[6, 3, 4, 1]",1.0
1846,"[1, 3, 0, 2]",0.0
1847,"[4, 0, 1, 1]",0.0
1848,"[5, 3, 3, 1]",1.0
1849,"[4, 1, 6, 1]",0.0
1850,"[4, 1, 0, 1]",0.0
1851,"[2, 1, 2, 6]",0.0
1852,"[1, 2, 0, 2]",0.0
1853,"[4, 3, 4, 1]",1.0
1854,"[4, 3, 4, 1]",1.0
1855,"[1, 4, 1, 1]",1.0
1856,"[0, 2, 0, 1]",0.0
1857,"[1, 4, 1, 1]",1.0
1858,"[5, 1, 0, 6]",0.0
1859,"[2, 3, 4, 1]",1.0
1860,"[3, 3, 2, 1]",1.0
1861,"[2, 1, 0, 3]",0.0
1862,"[9, 2, 5, 2]",1.0
1863,"[4, 1, 2, 2]",0.0
1864,"[1, 0, 1, 8]",0.0
1865,"[5, 0, 0, 2]",0.0
1866,"[1, 2, 4, 1]",1.0
1867,"[2, 1, 7, 2]",0.0
1868,"[2, 1, 1, 1]",0.0
1869,"[4, 1, 1, 1]",0.0
1870,"[3, 1, 1, 1]",1.0
1871,"[0, 2, 0, 1]",0.0
1872,"[2, 4, 3, 3]",1.0
1873,"[2, 4, 3, 2]",1.0
1874,"[4, 3, 3, 1]",1.0
1875,"[0, 3, 2, 3]",0.0
1876,"[0, 0, 0, 0]",0.0
1877,"[3, 3, 2, 1]",1.0
1878,"[2, 2, 4, 1]",1.0
1879,"[1, 0, 0, 2]",0.0
1880,"[3, 1, 0, 2]",0.0
1881,"[3, 2, 3, 1]",1.0
1882,"[3, 1, 2, 1]",0.0
1883,"[0, 0, 0, 0]",0.0
1884,"[0, 4, 2, 1]",1.0
1885,"[1, 0, 0, 4]",0.0
1886,"[3, 0, 4, 6]",0.0
1887,"[0, 1, 0, 4]",0.0
1888,"[3, 2, 1, 2]",1.0
1889,"[0, 0, 0, 0]",0.0
1890,"[3, 2, 2, 1]",1.0
1891,"[4, 2, 2, 1]",1.0
1892,"[1, 2, 2, 3]",0.0
1893,"[5, 3, 2, 1]",1.0
1894,"[0, 1, 1, 1]",0.0
1895,"[3, 1, 0, 2]",0.0
1896,"[5, 4, 2, 1]",1.0
1897,"[4, 4, 2, 1]",1.0
1898,"[2, 0, 0, 6]",0.0
1899,"[1, 0, 0, 3]",0.0
1900,"[6, 2, 1, 2]",0.0
1901,"[0, 0, 0, 0]",0.0
1902,"[5, 3, 4, 1]",1.0
1903,"[1, 2, 2, 4]",0.0
1904,"[1, 1, 0, 4]",0.0
1905,"[1, 1, 0, 1]",0.0
1906,"[1, 0, 4, 1]",1.0
1907,"[3, 1, 3, 1]",0.0
1908,"[2, 3, 2, 2]",1.0
1909,"[0, 2, 0, 1]",0.0
1910,"[3, 4, 2, 1]",1.0
1911,"[2, 1, 4, 3]",0.0
1912,"[0, 2, 0, 1]",0.0
1913,"[1, 3, 3, 1]",1.0
1914,"[1, 0, 0, 3]",0.0
1915,"[0, 4, 3, 1]",1.0
1916,"[0, 1, 5, 1]",0.0
1917,"[2, 5, 3, 2]",1.0
1918,"[1, 3, 2, 1]",1.0
1919,"[3, 2, 2, 1]",1.0
1920,"[3, 4, 2, 1]",1.0
1921,"[0, 0, 0, 0]",0.0
1922,"[0, 0, 0, 0]",0.0
1923,"[0, 0, 0, 4]",0.0
1924,"[1, 2, 2, 1]",0.0
1925,"[7, 0, 7, 2]",0.0
1926,"[6, 3, 4, 1]",1.0
1927,"[2, 1, 1, 2]",0.0
1928,"[5, 4, 4, 1]",1.0
1929,"[3, 4, 4, 1]",1.0
1930,"[0, 0, 4, 1]",0.0
1931,"[1, 0, 2, 1]",0.0
1932,"[4, 2, 3, 1]",1.0
1933,"[6, 0, 0, 2]",0.0
1934,"[1, 1, 2, 3]",0.0
1935,"[3, 1, 4, 1]",1.0
1936,"[4, 0, 6, 1]",0.0
1937,"[1, 3, 1, 2]",0.0
1938,"[6, 2, 3, 1]",1.0
1939,"[4, 1, 0, 4]",0.0
1940,"[4, 3, 3, 1]",1.0
1941,"[4, 0, 4, 9]",0.0
1942,"[0, 0, 0, 0]",0.0
1943,"[4, 2, 3, 1]",1.0
1944,"[3, 2, 3, 1]",1.0
1945,"[1, 0, 1, 1]",0.0
1946,"[6, 2, 6, 1]",1.0
1947,"[7, 1, 5, 2]",0.0
1948,"[3, 3, 1, 2]",0.0
1949,"[3, 1, 2, 1]",0.0
1950,"[6, 1, 2, 2]",1.0
1951,"[0, 0, 0, 0]",0.0
1952,"[6, 2, 3, 3]",1.0
1953,"[6, 3, 2, 1]",1.0
1954,"[0, 1, 0, 1]",0.0
1955,"[9, 3, 4, 2]",0.0
1956,"[0, 1, 1, 1]",0.0
1957,"[0, 0, 0, 0]",0.0
1958,"[10, 3, 3, 1]",1.0
1959,"[3, 2, 3, 2]",0.0
1960,"[3, 4, 0, 2]",0.0
1961,"[0, 1, 0, 1]",0.0
1962,"[2, 3, 4, 1]",1.0
1963,"[0, 0, 0, 1]",0.0
1964,"[4, 1, 1, 1]",0.0
1965,"[3, 2, 3, 1]",1.0
1966,"[2, 1, 1, 2]",0.0
1967,"[1, 4, 4, 2]",0.0
1968,"[2, 4, 6, 1]",1.0
1969,"[3, 0, 0, 1]",0.0
1970,"[5, 3, 4, 2]",1.0
1971,"[1, 2, 1, 1]",0.0
1972,"[0, 0, 0, 0]",0.0
1973,"[5, 4, 3, 1]",1.0
1974,"[0, 0, 0, 0]",0.0
1975,"[6, 4, 5, 1]",1.0
1976,"[1, 0, 0, 2]",0.0
1977,"[3, 1, 7, 2]",0.0
1978,"[3, 2, 3, 2]",0.0
1979,"[0, 0, 0, 0]",0.0
1980,"[5, 4, 3, 1]",1.0
1981,"[3, 1, 1, 2]",0.0
1982,"[2, 1, 2, 1]",0.0
1983,"[2, 3, 4, 1]",1.0
1984,"[4, 4, 3, 1]",1.0
1985,"[2, 0, 1, 2]",0.0
1986,"[6, 4, 2, 1]",0.0
1987,"[4, 2, 8, 4]",0.0
1988,"[4, 4, 2, 2]",1.0
1989,"[2, 0, 0, 1]",0.0
1990,"[1, 1, 0, 1]",0.0
1991,"[1, 1, 1, 2]",0.0
1992,"[0, 0, 0, 0]",0.0
1993,"[0, 0, 0, 0]",0.0
1994,"[5, 2, 1, 1]",1.0
1995,"[2, 3, 3, 1]",1.0
1996,"[1, 0, 0, 2]",0.0
1997,"[2, 3, 4, 1]",1.0
1998,"[2, 2, 1, 4]",0.0
1999,"[1, 1, 1, 2]",0.0
2000,"[2, 3, 4, 1]",1.0
2001,"[1, 1, 1, 1]",0.0
2002,"[0, 4, 2, 2]",0.0
2003,"[5, 1, 2, 9]",0.0
2004,"[2, 3, 3, 1]",1.0
2005,"[4, 2, 3, 1]",1.0
2006,"[3, 3, 5, 1]",1.0
2007,"[1, 1, 1, 3]",0.0
2008,"[1, 0, 0, 1]",0.0
2009,"[5, 3, 6, 2]",1.0
2010,"[7, 3, 1, 4]",1.0
2011,"[6, 0, 1, 2]",0.0
2012,"[0, 0, 0, 0]",0.0
2013,"[5, 1, 0, 1]",0.0
2014,"[3, 3, 3, 2]",1.0
2015,"[6, 2, 3, 1]",1.0
2016,"[2, 0, 0, 2]",0.0
2017,"[5, 3, 3, 1]",1.0
2018,"[2, 0, 0, 6]",0.0
2019,"[5, 3, 3, 3]",1.0
2020,"[5, 4, 5, 1]",1.0
2021,"[1, 4, 3, 1]",1.0
2022,"[0, 0, 1, 1]",0.0
2023,"[1, 0, 0, 3]",0.0
2024,"[4, 3, 3, 1]",1.0
2025,"[10, 1, 4, 17]",0.0
2026,"[4, 4, 5, 4]",1.0
2027,"[3, 1, 1, 1]",0.0
2028,"[0, 0, 0, 0]",0.0
2029,"[2, 1, 0, 0]",0.0
2030,"[4, 3, 2, 1]",1.0
2031,"[5, 4, 2, 2]",1.0
2032,"[0, 0, 0, 1]",0.0
2033,"[0, 0, 1, 1]",0.0
2034,"[9, 2, 1, 9]",0.0
2035,"[1, 1, 0, 1]",0.0
2036,"[2, 6, 2, 3]",0.0
2037,"[6, 3, 3, 17]",0.0
2038,"[1, 3, 3, 2]",1.0
2039,"[1, 0, 0, 2]",0.0
2040,"[0, 0, 0, 0]",0.0
2041,"[2, 2, 1, 10]",0.0
2042,"[3, 2, 4, 3]",1.0
2043,"[0, 0, 0, 1]",0.0
